date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2014-02-25 21:49:59,34,3,205,155,14703,5593.8554,119633,0,0,9,2014-09-13,2014-09-14,2,0,1,21790,6,0,1,6,105,29,43
2014-07-17 21:15:39,37,1,69,844,14508,,121771,1,1,9,2014-09-13,2014-09-15,2,0,1,20561,1,0,3,6,180,1518,80
2013-01-16 00:10:08,37,1,69,878,27248,,124823,0,0,9,2013-10-10,2013-10-11,2,0,1,12256,6,0,1,2,50,659,41
2013-03-23 08:41:28,2,3,66,337,43087,,128748,0,0,9,2013-10-11,2013-10-15,2,0,1,8266,1,0,1,2,50,411,17
2013-10-15 15:57:37,34,3,205,354,40193,2099.0388,131635,1,1,9,2014-03-10,2014-03-16,2,2,1,9171,1,0,2,4,118,200,87
2014-03-26 11:37:13,2,3,66,220,18876,178.8453,134621,0,0,9,2014-05-08,2014-05-10,2,0,1,60988,6,0,1,2,50,701,51
2013-04-09 00:41:24,37,1,69,751,14215,,137580,0,1,9,2013-06-15,2013-06-22,1,0,1,12008,1,0,4,2,50,686,94
2014-03-24 10:33:22,2,3,66,174,24103,193.5,138493,0,0,9,2014-04-03,2014-04-08,2,0,1,24185,1,1,1,2,50,352,10
2013-02-01 17:34:57,2,3,66,403,17552,176.2745,139755,0,0,1,2013-02-15,2013-02-18,2,0,1,11321,1,0,1,2,50,642,47
2014-01-16 08:40:41,2,3,66,363,23272,,142955,0,1,9,2014-04-20,2014-04-24,1,2,1,8268,1,0,4,2,50,682,71
2014-10-27 14:10:13,2,3,55,23,20350,,146828,0,0,1,2014-10-31,2014-11-01,7,3,4,8817,1,0,2,6,77,132,5
2013-09-05 11:27:32,2,3,66,348,48862,3628.0377,150025,0,0,9,2013-10-19,2013-10-25,2,0,1,12242,6,0,1,6,204,27,2
2014-05-08 05:05:30,2,3,66,442,31964,,153179,0,0,1,2014-05-19,2014-05-24,2,0,1,7635,3,0,1,2,50,675,97
2013-07-30 18:26:13,2,3,66,254,31245,2163.0084,155354,0,1,1,2013-08-30,2013-09-03,2,0,1,11439,1,0,2,4,163,1503,87
2013-10-07 08:24:48,2,3,66,442,22630,1768.6419,158878,0,0,9,2013-12-13,2013-12-16,2,0,1,26242,6,0,1,2,198,391,41
2014-05-14 18:13:53,2,3,154,970,28104,,162401,0,0,9,2014-12-22,2015-01-02,5,1,1,8268,1,0,1,2,50,682,54
2013-08-25 20:02:15,2,3,66,260,18443,,165009,1,0,9,2014-07-11,2014-07-12,2,2,1,8856,1,0,2,2,50,636,13
2014-04-02 11:29:25,2,3,66,143,40576,,169187,0,0,9,2014-05-24,2014-05-31,1,2,1,8745,1,0,1,6,204,27,5
2013-02-01 15:06:07,2,3,66,348,47997,1961.06,172872,0,1,0,2013-08-10,2013-08-15,2,0,1,11334,1,0,1,4,96,201,52
2014-08-10 06:06:47,2,3,66,331,28112,2399.5995,176492,0,1,9,2015-01-04,2015-01-08,2,0,1,12826,5,0,1,2,50,1230,98
2014-10-18 14:47:05,2,3,66,442,1868,79.9281,180900,0,0,9,2014-10-18,2014-10-19,2,0,1,8277,1,0,1,2,50,412,4
2014-08-26 20:37:23,2,3,66,258,12975,746.59,184284,0,0,0,2014-08-29,2014-08-30,4,0,2,24538,1,0,1,2,50,516,28
2013-01-31 16:07:56,2,3,66,258,4687,5832.8127,187782,0,1,1,2013-02-08,2013-02-09,2,1,1,23237,1,0,1,3,106,756,15
2013-09-21 09:06:41,2,3,66,153,26043,1129.3465,192543,0,0,9,2013-12-25,2013-12-31,3,1,1,8281,1,0,1,2,50,663,91
2014-08-14 04:11:43,2,3,231,68,42296,,194363,0,0,9,2014-08-15,2014-08-16,1,0,1,44981,6,0,1,3,99,1257,3
2014-09-07 17:32:39,2,3,66,348,24244,1688.8884,197829,0,1,9,2014-11-27,2014-11-29,2,0,1,8864,1,0,2,4,47,1508,52
2014-06-13 06:52:39,11,3,205,385,17596,1844.3543,201046,0,1,0,2015-02-28,2015-03-07,4,2,1,8791,1,0,1,4,8,110,65
2014-11-26 20:02:48,2,3,66,311,42961,162.8777,203363,0,0,9,2014-12-17,2014-12-18,2,0,1,7635,3,0,1,2,50,675,70
2014-05-07 13:04:10,2,3,66,174,7296,2434.7325,205312,1,0,2,2014-07-11,2014-07-13,2,0,1,12233,6,0,1,2,50,675,41
2013-06-25 16:49:05,25,2,23,48,4924,,207523,0,0,2,2013-07-06,2013-07-08,2,0,1,8799,1,0,4,6,204,1463,87
2014-10-14 18:47:53,24,2,3,50,5703,,209317,0,0,1,2014-10-31,2014-11-03,1,0,1,8822,1,0,1,3,130,91,32
2014-04-27 02:05:33,24,2,3,50,5703,,210437,0,1,4,2014-09-03,2014-09-10,2,0,1,669,3,0,3,2,50,212,84
2014-12-19 13:54:35,11,3,205,155,22091,59.7171,211397,0,0,0,2014-12-20,2014-12-21,2,0,1,8854,1,0,1,2,198,402,74
2014-01-24 11:35:06,2,3,66,174,49285,,214286,0,0,9,2014-03-22,2014-03-25,2,2,1,328,1,0,1,2,50,926,72
2013-06-16 17:39:49,2,3,66,174,24103,2452.0604,216211,0,0,9,2013-08-01,2013-08-02,2,1,1,8267,1,0,1,2,50,675,70
2014-08-04 17:29:47,2,3,66,260,120,1596.9902,218632,0,0,9,2014-12-27,2014-12-29,2,0,1,8250,1,0,1,2,50,628,45
2013-02-12 12:51:54,22,2,0,317,56136,3.0893,220249,0,0,9,2013-02-15,2013-02-17,2,1,1,20553,6,0,1,3,104,76,20
2014-07-16 19:33:36,2,3,66,351,8978,294.0642,222109,0,0,9,2014-10-11,2014-10-13,2,2,1,14875,1,0,1,2,198,750,56
2013-09-07 22:27:40,2,3,66,356,4751,2881.0007,224227,0,0,9,2013-12-25,2013-12-31,2,0,1,11373,1,0,1,4,128,1455,65
2014-10-13 12:22:33,2,3,66,174,24103,948.4236,225291,1,0,2,2014-11-06,2014-11-10,2,0,1,12273,6,0,1,2,50,663,59
2014-08-01 20:28:50,2,3,66,462,9335,116.3464,226614,0,0,2,2014-08-08,2014-08-10,1,1,1,21572,1,0,1,2,50,835,47
2014-07-27 15:55:30,23,1,1,395,29254,5182.7855,228655,0,1,9,2014-12-20,2014-12-24,2,0,1,44045,3,0,1,2,50,701,17
2014-11-03 13:39:23,37,1,119,0,27731,,230562,0,0,9,2014-11-08,2014-11-09,1,0,1,8807,1,0,2,0,63,1193,2
2014-12-01 16:32:21,2,3,66,337,26644,1089.9994,231818,1,1,9,2015-04-29,2015-04-30,3,0,1,8260,1,0,1,2,50,701,70
2014-04-09 17:50:50,24,2,3,51,41641,,233649,0,0,0,2014-10-17,2014-10-21,2,0,1,8745,1,0,6,6,204,27,86
2014-01-02 15:20:54,34,3,205,135,36086,65.1209,234629,0,0,3,2014-03-28,2014-03-29,2,0,1,11629,1,0,1,2,198,370,40
2014-11-25 11:51:36,36,2,115,732,13119,,235819,0,0,5,2014-12-23,2014-12-26,2,0,1,19551,6,0,2,3,106,107,83
2013-12-18 22:38:14,2,3,66,143,12797,909.2903,237544,0,0,1,2014-09-28,2014-10-03,2,0,1,11373,1,0,3,4,128,1455,69
2014-12-07 16:11:22,2,3,66,198,6988,1473.5715,239196,0,0,9,2015-06-25,2015-06-30,2,0,1,8864,1,0,2,4,47,1508,52
2014-08-10 08:31:49,26,0,215,869,34381,692.562,241019,1,1,1,2014-08-25,2014-08-29,2,0,1,11938,1,0,2,4,8,126,26
2014-09-20 19:21:26,2,3,66,174,52276,27.173,242252,0,0,1,2014-11-15,2014-11-16,3,0,1,14985,1,0,1,2,50,1241,91
2014-06-05 15:37:52,2,3,66,331,32904,180.0443,244127,0,0,2,2014-06-09,2014-06-11,1,0,1,27422,1,0,1,2,50,845,7
2014-02-18 14:16:40,24,2,3,50,22013,,246437,0,1,5,2014-02-28,2014-04-03,1,0,1,25470,6,0,1,2,50,365,97
2014-04-01 15:06:48,23,1,1,443,5968,4172.6077,248654,0,0,5,2014-07-02,2014-07-13,6,0,1,8267,1,0,2,2,50,675,89
2013-02-28 12:55:46,17,1,32,583,9102,,252139,0,0,9,2013-08-06,2013-08-09,2,0,1,8220,1,0,1,3,182,46,64
2014-08-20 17:11:41,8,4,77,824,15015,7063.3526,254386,0,0,9,2014-10-26,2014-10-29,1,0,1,8280,1,0,1,4,98,2054,67
2014-04-22 16:45:45,2,3,23,48,4924,,256674,1,0,9,2014-06-25,2014-06-27,2,0,1,8230,1,0,1,2,50,637,69
2014-10-02 12:46:57,34,3,205,135,36086,1034.7404,258643,0,1,5,2015-07-08,2015-07-12,2,0,1,8250,1,0,2,2,50,628,24
2014-07-19 15:54:16,13,1,215,715,657,1039.5241,259917,1,0,9,2014-07-19,2014-07-23,2,0,1,11938,1,0,1,4,8,126,58
2014-09-23 14:49:34,28,1,68,335,12587,,261962,0,0,2,2014-10-23,2014-10-27,2,0,1,8743,1,0,2,6,144,24,99
2013-06-13 16:35:00,2,3,66,174,36772,1952.8908,263194,1,0,0,2013-06-18,2013-06-21,1,0,1,8216,1,0,4,2,50,350,46
2014-09-04 10:34:32,2,3,66,174,8053,373.5091,265283,0,0,0,2014-09-10,2014-09-12,1,0,1,8279,1,0,1,2,50,190,28
2013-07-15 01:12:47,8,4,77,977,32287,1446.1714,266820,0,0,9,2013-07-21,2013-07-25,2,0,1,8795,1,0,1,0,63,966,36
2013-07-11 16:52:07,2,3,66,174,26774,170.8192,268628,0,0,0,2013-09-26,2013-09-28,2,0,1,24374,6,0,1,2,50,627,32
2013-07-08 05:26:05,11,3,205,385,42384,1943.2793,270676,0,0,9,2013-08-03,2013-08-04,2,2,1,51340,1,0,1,2,50,539,51
2014-10-17 12:46:39,2,3,66,314,32431,1231.7932,272466,0,0,3,2014-12-25,2014-12-29,2,0,1,8243,1,0,1,2,50,409,16
2013-06-24 13:21:09,2,3,66,448,30687,452.7252,274628,0,0,9,2013-07-15,2013-07-16,2,0,1,12014,1,0,1,2,50,644,76
2014-11-12 02:37:35,2,3,80,39,16563,,276061,0,1,0,2015-05-21,2015-05-27,2,0,1,8745,1,0,1,6,204,27,82
2014-09-09 17:45:28,2,3,66,314,51359,1363.0983,277269,1,1,9,2014-10-08,2014-10-11,2,0,1,8791,1,0,1,4,8,110,17
2014-12-26 17:49:50,2,3,66,442,54668,474.3601,278850,1,0,9,2014-12-27,2014-12-28,2,3,1,23814,1,0,4,2,50,749,37
2014-11-14 12:29:15,2,3,66,174,9444,2626.8306,281461,0,1,9,2015-05-15,2015-05-20,2,0,1,8857,1,0,1,2,50,214,34
2014-03-07 09:06:16,2,3,66,260,56160,540.3654,283356,0,0,4,2014-03-30,2014-04-03,1,0,1,25671,1,0,2,2,50,191,51
2013-04-14 13:11:29,11,3,66,226,42300,313.6883,285343,1,0,9,2013-04-14,2013-04-15,2,0,1,12820,5,1,1,2,50,644,25
2014-04-13 20:53:18,2,3,66,174,27437,3567.2829,288217,0,1,9,2014-05-31,2014-06-05,2,3,1,8814,1,0,1,4,51,1509,34
2014-05-15 08:28:53,11,3,205,135,36086,453.9835,289059,0,0,4,2014-07-21,2014-07-25,2,0,1,1901,1,0,1,2,198,401,89
2013-04-18 10:53:14,11,3,205,385,45494,440.6923,292382,0,0,9,2013-05-10,2013-05-14,3,0,2,8267,1,0,1,2,50,675,56
2014-08-01 09:54:40,2,3,66,174,48113,232.7086,295225,0,0,9,2015-01-16,2015-01-19,1,1,1,12175,6,0,1,2,50,366,76
2013-08-28 13:05:34,37,1,231,70,11644,,297040,0,0,9,2013-08-30,2013-09-04,2,0,1,14809,1,0,1,6,70,135,50
2013-12-26 13:13:45,2,3,66,348,41524,7.2058,298380,1,0,2,2013-12-27,2013-12-30,2,0,1,8267,1,0,1,2,50,676,39
2014-11-16 13:08:50,34,3,205,354,273,64.8958,299677,0,0,9,2014-11-29,2014-11-30,2,0,1,26022,6,0,1,2,198,397,68
2014-06-05 08:27:06,2,3,66,348,48862,3.6615,302969,0,1,9,2014-06-23,2014-06-27,2,0,1,8267,1,0,2,2,50,675,41
2014-10-01 05:55:37,2,3,66,321,46490,1278.3456,305426,0,1,9,2014-12-04,2014-12-08,2,0,1,8250,1,0,1,2,50,628,24
2014-04-26 00:56:10,2,3,58,52,50570,,308372,0,0,9,2014-07-11,2014-07-18,1,0,1,20834,6,0,2,3,182,83,63
2014-07-05 13:01:56,2,3,47,22,1860,,311562,0,0,9,2014-07-27,2014-07-30,2,0,2,8289,1,0,1,6,107,36,46
2014-09-01 16:43:58,2,3,66,174,54600,4182.8114,314166,0,0,3,2014-11-10,2014-11-17,2,0,1,11917,1,0,1,0,140,59,92
2014-05-23 15:27:15,2,3,91,48,39712,,317204,0,0,8,2014-05-24,2014-06-01,2,0,2,8252,1,0,1,6,170,313,58
2014-06-09 21:57:10,2,3,179,11,51280,,319677,0,1,9,2014-06-18,2014-06-24,2,1,1,17911,4,0,1,2,50,682,13
2013-01-16 21:08:00,2,3,66,346,19149,2176.7791,324551,0,1,9,2013-05-03,2013-05-11,2,0,1,28511,6,0,1,2,50,1457,26
2013-04-02 20:02:42,34,3,205,354,50446,1092.2195,325800,0,1,9,2013-05-17,2013-05-22,2,0,1,8266,1,0,1,2,50,411,91
2014-02-24 12:29:42,2,3,1,395,29254,534.22,328043,0,0,9,2014-02-28,2014-03-02,3,0,1,8788,1,0,2,6,77,2,37
2014-09-07 19:26:55,22,2,0,203,54226,,332027,0,1,9,2014-10-04,2014-10-06,5,1,2,37538,4,0,1,3,104,327,53
2014-02-03 20:52:31,2,3,66,337,17942,,334582,0,1,0,2014-03-03,2014-03-03,2,2,1,13524,4,0,2,2,50,659,0
2014-05-05 02:33:15,2,3,80,39,16563,,337085,0,0,9,2014-06-15,2014-06-17,2,3,1,9115,3,0,1,3,1,142,63
2014-07-11 08:36:14,2,3,66,363,17754,,339325,1,0,9,2014-07-28,2014-07-29,2,0,1,8219,1,0,1,2,50,688,42
2014-08-02 16:02:05,2,3,66,174,45689,277.4421,344589,0,0,2,2014-09-13,2014-09-15,2,0,1,8279,1,1,1,2,50,358,83
2013-11-18 08:44:00,2,3,66,314,15405,2111.8351,346759,0,0,9,2013-11-24,2013-11-25,1,0,1,8250,1,1,1,2,50,628,18
2013-08-22 07:36:53,2,3,66,311,54750,876.7063,348403,0,0,3,2013-10-07,2013-10-10,3,0,2,26051,6,0,1,2,50,1235,68
2014-03-15 06:28:15,2,3,66,258,4687,121.2866,351673,0,0,0,2014-03-15,2014-03-16,2,0,1,11842,1,0,1,2,50,533,16
2014-07-06 11:33:46,2,3,66,351,8978,243.093,355242,0,0,9,2014-07-18,2014-07-19,2,2,1,27036,1,0,1,2,50,1648,28
2013-05-22 21:12:09,2,3,218,17,39100,,358915,0,0,9,2013-08-24,2013-08-27,5,1,2,11623,1,0,1,6,204,1449,38
2013-03-02 18:54:37,2,3,66,174,18215,921.5088,361050,0,1,9,2013-05-29,2013-06-01,2,0,1,8824,1,0,1,4,8,118,55
2014-06-06 18:48:25,2,3,66,351,21609,4657.2789,363312,0,1,0,2015-01-27,2015-02-05,2,0,1,8746,1,0,6,6,105,29,22
2014-12-18 11:13:17,2,3,19,62,36062,,366891,0,0,9,2015-01-12,2015-01-15,1,0,1,44218,8,0,1,4,146,1517,28
2014-09-03 02:32:32,2,3,46,172,25879,,369992,0,1,9,2014-10-10,2014-10-13,3,1,1,53533,3,0,2,6,70,19,76
2014-10-05 19:58:48,2,3,80,38,52486,,371504,1,0,0,2014-10-23,2014-10-25,2,0,1,11815,1,0,2,3,5,44,20
2014-11-17 14:02:50,10,0,182,416,22373,,375865,0,0,5,2015-01-26,2015-01-30,2,0,1,20845,6,0,1,3,182,1408,63
2013-03-17 17:32:11,2,3,66,363,38512,126.2553,377729,0,0,0,2013-05-11,2013-05-13,2,0,1,24312,1,0,3,2,50,569,91
2013-05-24 14:36:40,2,3,66,174,40353,,381107,0,0,9,2013-05-27,2013-06-01,2,0,1,11620,1,0,1,2,50,369,69
2014-08-25 13:55:29,2,3,66,332,55121,101.8971,382986,0,0,9,2014-09-11,2014-09-12,1,0,1,27634,1,1,1,2,50,1119,8
2014-07-15 20:16:38,11,3,205,155,6783,3414.7232,384455,0,1,9,2014-11-25,2014-12-01,2,0,1,11439,1,0,8,4,163,1503,96
2013-02-23 11:40:41,34,3,205,354,21728,1077.6196,389720,0,1,9,2013-03-08,2013-03-15,1,1,1,11335,1,0,1,4,136,196,34
2014-06-23 08:25:49,2,3,66,322,13998,,393544,0,0,1,2014-06-23,2014-06-24,2,0,1,4055,3,1,1,2,50,414,50
2014-06-03 19:16:11,2,3,66,220,9229,27.1253,395587,1,0,0,2014-06-06,2014-06-07,2,0,1,12199,6,0,2,2,50,699,37
2014-05-16 12:27:54,2,3,66,174,18037,701.986,400137,0,0,3,2014-06-09,2014-06-11,1,0,1,8281,1,0,1,2,50,663,48
2014-04-27 16:56:49,2,3,66,174,14752,6338.1856,404614,1,1,0,2014-07-29,2014-08-02,2,0,1,8746,1,0,3,6,105,29,5
2014-05-01 19:21:23,2,3,66,258,6176,627.8919,409214,0,1,0,2014-10-09,2014-10-12,2,0,1,26075,4,0,1,2,50,350,72
2014-10-13 07:14:19,2,3,66,226,42300,609.5716,411071,0,0,7,2014-12-20,2014-12-22,2,0,1,12227,6,0,2,2,50,701,40
2014-08-09 07:47:49,29,1,52,39,52633,,413978,0,1,9,2014-08-29,2014-09-01,1,0,1,8236,1,1,1,2,50,656,21
2013-06-10 10:40:53,2,3,66,363,34226,235.7506,419357,0,0,9,2013-06-21,2013-06-22,2,4,1,25813,6,0,1,2,50,1191,76
2014-05-16 18:26:07,2,3,66,174,37449,2489.7993,422927,0,0,9,2014-05-22,2014-05-26,2,0,1,8857,1,0,6,2,50,214,73
2014-06-14 13:24:04,2,3,66,403,15802,2481.4222,424808,0,0,0,2014-07-19,2014-07-20,4,0,2,47992,4,0,1,2,198,399,41
2013-03-22 18:01:11,2,3,215,914,33757,222.7753,428186,0,0,2,2013-03-27,2013-03-31,4,1,2,8259,1,0,1,4,8,121,91
2014-12-23 08:50:04,2,3,158,718,832,,430583,1,0,9,2015-02-20,2015-02-22,2,0,1,41544,1,0,4,0,34,97,58
2013-09-02 19:03:04,2,3,66,174,9890,2477.5585,433120,0,1,9,2013-09-27,2013-09-29,1,0,1,11360,1,1,1,2,50,724,50
2013-05-31 00:17:09,2,3,66,153,20706,1230.8302,435466,0,1,9,2013-06-11,2013-06-14,1,0,1,8288,1,1,1,2,198,399,95
2014-03-14 22:03:59,2,3,66,462,17112,944.2041,438735,0,1,2,2014-04-11,2014-04-15,1,3,1,8254,1,0,2,2,50,365,18
2014-12-16 13:33:09,11,3,205,354,25315,1209.0528,441063,0,0,5,2015-01-15,2015-01-17,2,0,1,64572,6,0,3,2,50,699,83
2014-07-21 11:52:09,36,2,115,732,13119,,442813,0,0,5,2014-10-09,2014-10-13,2,0,1,8744,1,0,1,3,106,108,6
2014-09-14 07:02:35,24,2,3,50,5703,,444006,0,0,9,2014-12-22,2014-12-23,1,0,1,20225,6,0,1,3,182,46,12
2013-08-26 00:38:23,24,2,3,50,5703,,444908,0,0,0,2013-11-21,2013-11-23,2,0,1,25470,6,0,1,2,50,365,69
2014-11-14 07:25:03,2,3,66,293,17552,689.4243,446655,0,0,9,2014-12-05,2014-12-08,2,3,1,19405,5,0,1,2,50,682,71
2014-05-24 22:56:43,13,1,46,171,3515,606.2319,448272,1,1,9,2014-07-27,2014-07-31,2,0,1,8788,1,0,2,6,77,2,95
2014-03-16 18:47:11,2,3,66,356,56140,2030.301,450102,0,0,9,2014-03-19,2014-03-21,2,0,1,8266,1,0,1,2,50,411,9
2014-09-06 06:42:44,2,3,231,78,38824,,451957,0,0,9,2014-09-13,2014-09-14,2,0,1,21958,6,0,1,6,68,275,95
2014-07-22 19:13:00,2,3,66,348,47997,3629.4184,453112,0,0,3,2014-09-16,2014-09-20,2,0,1,8745,1,0,1,6,204,27,17
2014-12-04 13:53:10,2,3,66,442,28620,78.2569,454622,0,0,9,2014-12-05,2014-12-06,2,0,1,8277,1,0,1,2,50,412,23
2014-09-12 06:26:56,2,3,181,238,14762,,457243,0,1,9,2014-12-25,2014-12-30,2,1,1,12188,6,0,1,4,8,110,65
2014-10-10 03:56:08,2,3,66,448,7014,114.5256,458730,0,0,1,2014-10-17,2014-10-19,2,1,1,11994,6,0,2,2,50,694,10
2014-07-22 14:32:34,2,3,66,337,3736,1542.7736,462015,0,1,0,2014-08-27,2014-09-06,2,0,1,8864,1,0,2,4,47,1511,80
2014-12-01 17:35:11,2,3,66,333,3067,1414.2424,464897,0,0,9,2015-01-10,2015-01-16,4,0,2,13626,4,0,1,2,50,1241,37
2014-03-08 09:41:16,13,1,46,172,56153,429.0404,466320,0,1,0,2014-04-24,2014-04-25,1,1,1,18820,6,0,1,6,135,277,82
2014-01-08 18:16:39,34,3,205,354,49492,7498.692,467931,0,0,3,2014-04-09,2014-04-11,2,1,1,21308,6,0,1,3,130,91,92
2013-03-26 22:30:08,37,1,69,615,42667,,470993,0,0,2,2013-04-13,2013-04-16,2,0,1,28610,6,0,3,6,22,245,8
2014-10-04 12:36:25,2,3,188,294,1294,,472585,0,1,3,2014-12-15,2015-01-01,1,0,1,468,1,0,2,3,48,153,46
2014-03-21 10:48:35,8,4,77,824,15015,711.0236,473830,0,0,9,2014-03-24,2014-03-25,2,0,1,5966,3,0,1,0,63,1248,58
2014-12-24 03:49:05,2,3,66,348,53377,3636.0442,477656,0,1,1,2015-01-07,2015-01-09,2,0,1,8213,1,0,1,6,68,275,6
2014-04-28 16:29:15,2,3,66,337,1794,2542.7508,480743,1,1,9,2014-07-01,2014-07-07,2,0,1,14985,1,0,4,2,50,1241,18
2014-06-25 00:58:51,2,3,66,435,34077,420.5358,481782,0,0,9,2014-07-02,2014-07-04,2,0,1,17563,1,1,1,2,50,1235,33
2014-11-01 00:20:48,8,4,77,977,53780,9954.3151,484662,0,0,9,2014-12-13,2014-12-14,1,0,1,21790,6,1,1,6,105,29,82
2014-07-20 15:42:23,2,3,66,442,9891,4934.8519,486638,0,0,0,2014-08-26,2014-08-31,2,0,1,12253,6,0,1,6,204,27,41
2014-02-22 12:46:03,11,3,205,344,21437,1818.0101,488087,0,0,1,2014-05-23,2014-05-27,2,0,1,12208,6,0,1,2,50,628,1
2013-12-28 12:00:39,2,3,66,332,2877,,490066,0,0,3,2014-01-23,2014-01-28,1,0,1,29922,4,0,1,2,50,365,51
2013-10-24 21:24:43,11,3,205,135,36086,2480.0921,491801,1,1,9,2014-03-20,2014-03-27,2,2,1,11353,1,0,4,2,50,699,0
2014-03-17 04:10:33,2,3,45,37,50744,,494317,0,0,9,2014-04-18,2014-04-19,2,0,1,8790,1,0,1,6,199,5,46
2013-02-06 16:55:28,2,3,239,359,9876,,498304,0,0,4,2013-02-08,2013-02-11,1,0,1,8816,1,0,1,4,163,1935,51
2013-09-15 10:42:26,11,3,205,343,15015,191.4319,500761,1,0,9,2013-09-15,2013-09-16,2,0,1,11922,1,0,1,2,198,376,16
2014-10-15 10:52:12,2,3,181,238,2129,,503101,1,0,0,2014-12-28,2014-12-31,2,2,1,8216,1,1,1,2,50,350,95
2014-12-29 20:34:14,2,3,66,258,9418,140.2294,505543,0,0,3,2015-01-02,2015-01-04,2,2,1,27565,1,0,1,2,50,617,30
2014-03-21 09:52:46,2,3,66,348,48862,2570.3503,508105,0,0,9,2014-05-24,2014-05-26,2,0,1,8834,1,0,2,2,50,355,83
2014-07-14 15:05:02,8,4,77,871,36643,1489.5855,509736,0,0,9,2014-09-17,2014-09-24,2,0,1,8812,1,0,2,0,34,85,2
2014-08-28 00:14:30,26,0,215,646,51733,1512.9604,512619,0,1,5,2014-11-14,2014-11-17,2,0,1,8250,1,0,1,2,50,628,1
2014-10-22 14:33:29,2,3,48,424,35910,,514410,0,0,5,2014-11-02,2014-11-07,1,0,1,8267,1,0,1,2,50,675,21
2013-01-17 15:37:15,11,3,205,155,14703,2016.5346,515683,0,0,5,2013-04-20,2013-04-21,2,0,1,589,1,0,1,2,50,712,39
2013-08-18 21:55:55,2,3,66,448,46588,2376.3973,517987,0,0,3,2013-09-11,2013-09-13,2,0,1,8222,1,0,1,4,119,2060,30
2013-04-30 09:44:23,11,3,205,354,21728,103.122,522032,0,0,9,2013-05-07,2013-05-09,1,1,1,26227,6,0,3,2,198,384,37
2014-07-20 18:56:58,2,3,23,63,53457,,525054,0,0,1,2014-07-21,2014-07-23,1,0,1,20332,1,0,2,3,126,264,82
2014-04-26 18:23:44,2,3,66,153,20706,380.3783,529094,0,0,9,2014-04-26,2014-04-27,3,0,2,8820,1,0,1,2,50,662,6
2014-05-18 18:13:30,2,3,66,149,35538,661.8332,531792,0,0,0,2014-06-24,2014-06-25,3,0,2,25224,1,0,10,2,50,713,42
2014-12-24 12:35:30,31,2,50,772,47681,,535072,0,0,1,2015-01-01,2015-01-02,8,1,3,33558,5,0,1,3,82,329,60
2013-01-20 01:07:42,2,3,66,346,31371,5222.0446,537574,1,0,9,2013-03-11,2013-03-14,2,0,1,12618,5,0,3,6,70,19,2
2014-01-31 12:26:35,11,3,205,354,53713,419.9048,541901,0,0,5,2014-02-20,2014-02-23,2,1,1,8230,1,0,2,2,50,637,95
2014-10-19 16:53:16,2,3,24,67,28661,,543154,0,0,9,2015-01-21,2015-01-26,2,0,1,8250,1,0,1,2,50,628,49
2014-09-24 03:32:28,2,3,123,0,46881,,545823,0,0,9,2014-10-03,2014-10-06,3,0,1,8256,1,0,1,3,82,230,64
2013-04-30 20:51:33,2,3,66,321,47535,466.5775,548858,0,0,9,2013-05-01,2013-05-02,1,0,1,8283,1,1,1,2,50,414,89
2013-08-22 18:27:56,2,3,66,174,18354,387.6815,551712,0,0,3,2013-09-12,2013-09-15,1,0,2,8250,1,0,1,2,50,628,71
2014-08-10 13:33:10,2,3,66,351,7929,718.2466,555620,0,1,9,2014-08-20,2014-08-23,2,0,1,8266,1,0,1,2,50,411,72
2014-12-19 14:29:34,2,3,66,403,6674,4751.671,557301,0,1,0,2014-12-28,2015-01-05,2,0,1,8740,1,0,1,6,105,12,78
2013-01-27 04:40:01,2,3,23,78,33209,,559986,0,1,9,2013-04-06,2013-04-13,2,1,1,14908,1,0,1,3,88,1032,83
2013-09-21 12:20:56,34,3,205,354,43201,1042.082,562440,0,0,9,2014-03-08,2014-03-16,2,2,1,8268,1,0,4,2,50,682,71
2014-06-05 19:39:09,2,3,66,174,24889,2347.7046,565441,1,1,9,2014-07-07,2014-07-13,2,1,1,8855,1,0,2,2,50,213,26
2014-10-03 22:07:42,2,3,66,142,44738,6019.0094,568359,0,0,3,2014-11-15,2014-11-18,2,0,1,8241,1,0,3,3,162,1490,12
2014-10-09 18:18:08,2,3,66,348,48862,209.4369,572221,0,0,1,2014-10-10,2014-10-11,2,0,1,8291,1,0,1,2,50,191,59
2013-04-21 13:35:23,2,3,66,348,17471,,576353,0,1,1,2013-05-18,2013-05-18,2,0,1,6443,1,0,1,4,128,195,3
2014-05-15 10:41:10,2,3,66,174,13548,,579531,0,0,9,2014-07-16,2014-07-18,3,1,1,52512,3,0,1,2,50,368,0
2014-09-23 07:45:47,2,3,66,442,32351,676.115,581548,0,0,2,2014-11-04,2014-11-07,2,0,1,27466,6,0,1,2,50,647,72
2013-05-07 11:46:51,2,3,68,480,38145,,586474,0,0,9,2013-05-09,2013-05-11,2,0,1,12706,5,0,1,6,204,1466,11
